"","V1","V2"
"1",1.52863325959028,0.780431024889189
"2",1.1237694743355,1.0007068116109
"3",0.283522392191612,0.189289774985143
"4",-0.920496817773128,-0.745111862355551
"5",-1.33547717252434,-0.935674084587652
"6",-2.05110977575383,-0.186729826861977
"7",-1.66800147780892,0.634952150566381
"8",-1.27132941188674,0.931105588580325
"9",-0.385743658006833,0.363932552232967
"10",0.403310756840024,-0.539469655510837
"11",1.54570907291242,-1.08414003030759
"12",1.65201088672238,-0.503277471319576
"13",1.76237510311425,0.333300936740742
"14",1.41005611581969,1.00928953603993
"15",0.655008019246163,0.693648589370142
"16",-0.151883949607099,-0.370427293303978
"17",-1.03247834678463,-0.994223418384586
"18",-1.79507753303768,-0.657515123765317
"19",-2.22630656871257,0.0835639608367615
"20",-1.95197045318226,0.95308887015881
"21",-0.704974078705122,0.874533219106113
"22",-0.106254424284836,-0.0500815909190722
"23",1.25814536746838,-0.816338622882091
"24",1.67169923496255,-0.924728793367673
"25",1.71797649100288,-0.0942680006004637
"26",2.07612940566104,0.762903155781871
"27",1.35613316098722,0.892330577126466
"28",0.154208766598567,0.222800520779424
"29",-0.673397026543631,-0.757109657910687
"30",-1.47999769015943,-1.06377632624763
"31",-1.76285701299323,-0.33167992486046
"32",-1.81033269506567,0.632225867378264
"33",-1.31559821408279,1.08802470863872
"34",-0.363552819234233,0.447630791637426
"35",0.243447929447832,-0.476202265545713
"36",1.23991696257643,-0.981958377361894
"37",1.61055368926686,-0.571973033970501
"38",1.8835252126753,0.233297761417649
"39",1.85832944536493,0.88715880278634
"40",1.1134857132904,0.699302448769566
"41",-0.211997904635231,-0.103870073035467
"42",-0.982076864515206,-0.912874673301574
"43",-1.74882821411515,-0.734253665951231
"44",-1.93700826230743,0.0906788477683423
"45",-1.84077482393323,0.811235553101909
"46",-1.01644333301152,0.819478511453027
"47",0.0966991490892514,0.0330089785753122
"48",1.12581111130404,-0.838067887580186
"49",1.85557791815932,-0.891068920696894
"50",2.0505292848483,-0.262485951965479
"51",1.7861663486702,0.695455632980989
"52",1.12305570484698,1.01981264789242
"53",0.428036705328137,0.444226994387542
"54",-0.402192043747865,-0.56485083838474
"55",-1.48502365213131,-0.907170709078685
"56",-1.6576272520025,-0.582920336481024
"57",-1.70940056006478,0.528071706056887
"58",-1.24673987936267,1.07896244204976
"59",-0.643148735970822,0.70104731316278
"60",0.472955367820218,-0.21148486950143
"61",1.14259054405157,-0.941453357429825
"62",1.78317889558915,-0.820620657723143
"63",1.94687603328908,0.172205636463997
"64",1.60179166725589,0.841003748756755
"65",0.73590130110229,0.876768948837384
"66",-0.145608410248668,-0.0211461626468217
"67",-0.887063141391044,-0.798599802230861
"68",-1.75193433401063,-0.918856596838133
"69",-1.76936853256884,-0.101704967784751
"70",-2.00912724347698,0.78671816926689
"71",-1.25267153419215,1.01521783918984
"72",-0.0988476308645725,0.257226787187087
"73",0.87677085713082,-0.688451970899689
"74",1.38581135180039,-1.06599206810068
"75",2.18949780763317,-0.452774208894209
"76",1.71519506245604,0.526903908162733
"77",1.21348906569868,1.08240166976977
"78",0.536769206959508,0.420052542657368
"79",-0.632081617370189,-0.44144127495541
"80",-1.62169263938166,-1.07835517448056
"81",-1.64777590516309,-0.568093448679851
"82",-2.1770830630423,0.40177458308544
"83",-1.53426837402115,0.950602427924508
"84",-0.731293897496179,0.684021194479093
"85",0.41242094199076,-0.205694432580403
"86",1.2152379155651,-0.946496070338736
"87",2.00280557824798,-0.760928818490089
"88",2.24584868511476,0.08602082416764
"89",1.8845357225516,0.791813202261608
"90",1.34942526302384,0.991563327493498
"91",0.329073105326765,0.128143682227385
"92",-1.04308063114649,-0.85395867934952
"93",-1.58788145671047,-0.963000867267902
"94",-1.77026104701873,-0.247913124333751
"95",-1.8983631482304,0.658851504838215
"96",-1.10848401628423,0.96140127656676
"97",-0.237984909338767,0.425766986895285
"98",0.415580579871491,-0.572131867734279
"99",1.18894591685599,-1.03006041961957
"100",1.94365388179413,-0.476948630014548
